"ensemble_id","year","depletion","spawning_potential","spawning_potential_nofish","recruitment","fishing_mortality","sb_sbmsy","f_fmsy"
"ensemble-045",2009,0.359350548884452,1035.88725,2882.665,87.333955,0.285003486773602,1.806,0.7821
"ensemble-045",2010,0.343868692444515,981.13475,2853.225,66.490368,0.219321937727279,1.7105,0.660575
"ensemble-045",2011,0.334184411934061,954.71975,2856.865,73.453391,0.292149436325962,1.6645,0.8207
"ensemble-045",2012,0.324454280332736,926.74525,2856.32,115.262145,0.275759363593171,1.616,0.84435
"ensemble-045",2013,0.315020798384136,885.8755,2812.1175,100.050301,0.266618444384817,1.5445,0.787375
"ensemble-045",2014,0.312680279880051,881.35425,2818.7075,62.506644,0.312270693866803,1.53675,0.861225
"ensemble-045",2015,0.314858239841468,915.189,2906.67,80.737539,0.259292470219094,1.5955,0.762225
"ensemble-045",2016,0.314046606118748,932.1445,2968.1725,85.858596,0.358717326190814,1.62525,0.7928
"ensemble-045",2017,0.310519361913008,917.1725,2953.6725,83.116305,0.240931576312539,1.599,0.6683
"ensemble-045",2018,0.30799374859241,902.588,2930.54,69.440142,0.278447842780872,1.574,0.791875
"ensemble-045",2019,0.305259902470363,893.279,2926.29,64.797874,0.205340689241652,1.55725,0.70985
"ensemble-045",2020,0.304645944391508,887.228,2912.325,82.492997,0.334886450179769,1.547,0.760275
"ensemble-045",2021,0.307529008496263,882.363,2869.2025,71.041006,0.336674128364196,1.53825,0.737
"ensemble-045",2022,0.308487969339418,869.70625,2819.255,61.214581,0.391483518157725,1.51625,0.791425
"ensemble-045",2023,0.301761249982012,838.7635,2779.56,89.166929,0.412204101836677,1.4625,0.8405
"ensemble-045",2024,0.287241202413752,785.29375,2733.9175,72.530965,0.310329153177778,1.36925,0.9231
"ensemble-046",1952,0.994944794261126,1616.8425,1625.0575,491.90556,0.00317270468593963,11.7275,0.0274325
"ensemble-046",1953,0.980230472194351,1611.94,1644.45,607.668153,0.00313997654585324,11.6925,0.025495
"ensemble-046",1954,0.973726713137247,1612.73,1656.245,480.560044,0.0027002313718675,11.6975,0.0167065
"ensemble-046",1955,0.969684636442902,1632.035,1683.0575,528.984526,0.00314800319643632,11.8375,0.024946
"ensemble-046",1956,0.963526888862803,1682.66,1746.355,304.37619,0.00463270920987625,12.205,0.0299575
"ensemble-046",1957,0.95717121097941,1768.6825,1847.8225,193.275823,0.00801572172458202,12.8275,0.045225
"ensemble-046",1958,0.94049194567835,1664.6825,1770.0125,502.47348,0.010803763257779,12.075,0.071495
"ensemble-046",1959,0.916279258185,1413.67,1542.8375,336.214045,0.00571608201237003,10.255,0.06281
"ensemble-046",1960,0.898761779107576,1221.06,1358.6025,371.125373,0.00715094337573257,8.856,0.0617125
"ensemble-046",1961,0.900404154407803,1232.57,1368.9075,180.148964,0.00707601320954147,8.9395,0.059845
"ensemble-046",1962,0.897032001009471,1172.9725,1307.615,346.043638,0.00566425734689846,8.5075,0.05975
"ensemble-046",1963,0.890765895924455,1098.2275,1232.9025,357.965816,0.00715386692539853,7.96525,0.0767725
"ensemble-046",1964,0.88142758097573,1013.8775,1150.2675,186.631717,0.00566818654617713,7.3535,0.056625
"ensemble-046",1965,0.88830619419693,987.9475,1112.17,179.983558,0.00732027963968471,7.165,0.0555875
"ensemble-046",1966,0.892527964615547,974.645,1092.005,461.855122,0.00599986197879137,7.069,0.0646475
"ensemble-046",1967,0.884440107391593,892.745,1009.39,138.726933,0.00881255794246658,6.475,0.0684075
"ensemble-046",1968,0.882194204127348,842.791,955.335,290.101626,0.00645040811626648,6.11275,0.0571675
"ensemble-046",1969,0.886105688390519,851.0735,960.465,293.606595,0.00712779651046965,6.17275,0.071585
"ensemble-046",1970,0.881279276368923,804.76,913.1725,170.787093,0.0161298628627361,5.8365,0.0657575
"ensemble-046",1971,0.880832644489623,788.539,895.22,219.9918,0.0213296357561281,5.719,0.0706675
"ensemble-046",1972,0.877970336359602,801.205,912.565,216.431633,0.0196578801101694,5.811,0.0979275
"ensemble-046",1973,0.858945224189902,729.485,849.28,330.626399,0.0132751662406256,5.291,0.077555
"ensemble-046",1974,0.854417322714745,701.3805,820.8875,161.9413,0.026597842164897,5.087,0.0874425
"ensemble-046",1975,0.85069126211275,712.84525,837.96,415.963414,0.0203501435462215,5.17,0.107695
"ensemble-046",1976,0.831686629264511,679.87575,817.46625,158.607797,0.0248603391742829,4.931,0.10966
"ensemble-046",1977,0.823035703305037,702.68525,853.7725,318.30524,0.0269024244869406,5.0965,0.123715
"ensemble-046",1978,0.820450476158503,733.16275,893.61,28.100491,0.0259277473177464,5.3175,0.10668
"ensemble-046",1979,0.809457712091739,713.64625,881.635,224.4742999,0.0362176170423244,5.176,0.14805
"ensemble-046",1980,0.785082643401881,661.4125,842.475,238.85092,0.0239238519890269,4.79725,0.148525
"ensemble-046",1981,0.763780140263834,574.208,751.7975,397.11307,0.034652411259149,4.16475,0.130325
"ensemble-046",1982,0.763030937212539,557.83475,731.0775,309.121802,0.0376553806205346,4.046,0.141875
"ensemble-046",1983,0.772033784945826,606.0195,784.965,161.339196,0.0563970684246469,4.3955,0.141825
"ensemble-046",1984,0.777363463755729,677.59275,871.655,291.744958,0.0608385045438206,4.9145,0.162125
"ensemble-046",1985,0.759152542372881,685.287,902.7,268.2738054,0.0577587739736571,4.97025,0.168575
"ensemble-046",1986,0.736259024883813,643.98,874.665,190.050118,0.0582076274562505,4.67075,0.154375
"ensemble-046",1987,0.725686477310414,645.50175,889.505,475.253213,0.0710168277367095,4.6815,0.20275
"ensemble-046",1988,0.714258517745645,653.75725,915.295,285.201588,0.0575308461542868,4.7415,0.166275
"ensemble-046",1989,0.707066207120758,641.60425,907.4175,280.40854,0.054437945713387,4.65375,0.164525
"ensemble-046",1990,0.707179693509859,698.66525,987.96,222.404043,0.0825891453171039,5.06725,0.205025
"ensemble-046",1991,0.700844556425651,721.12875,1028.9425,400.0535055,0.0854495289943086,5.23025,0.195725
"ensemble-046",1992,0.685039172566296,703.22525,1026.5475,232.602837,0.0876547637356214,5.10025,0.235825
"ensemble-046",1993,0.659371956602576,651.66225,988.3075,220.526547,0.0738882404531583,4.7265,0.213275
"ensemble-046",1994,0.648824812929154,657.90025,1013.9875,433.729115,0.0780419492649645,4.7715,0.242675
"ensemble-046",1995,0.628278589724273,625.48275,995.55,113.520537,0.0870828681078131,4.5365,0.207
"ensemble-046",1996,0.629273546914736,614.8915,977.145,391.35827,0.0905656865485603,4.46,0.19465
"ensemble-046",1997,0.650895190191147,663.84475,1019.895,82.336065,0.143027709106614,4.81475,0.266175
"ensemble-046",1998,0.625129936625705,647.0845,1035.12,383.179136,0.124951373710874,4.69325,0.315725
"ensemble-046",1999,0.58964504554792,586.27375,994.2825,292.342622,0.189966221907685,4.25225,0.3642
"ensemble-046",2000,0.551912237750437,531.45975,962.9425,341.590788,0.137092675703124,3.85475,0.3349
"ensemble-046",2001,0.527020455297071,486.04725,922.255,205.005373,0.123039674455664,3.525,0.281775
"ensemble-046",2002,0.523348112560416,497.8205,951.2225,317.902521,0.104393714166041,3.6105,0.3453
"ensemble-046",2003,0.512056108537827,506.59375,989.3325,207.688596,0.141533250066915,3.67425,0.3177
"ensemble-046",2004,0.508302107085656,509.367,1002.095,377.686167,0.122783860868008,3.6945,0.427775
"ensemble-046",2005,0.483359457763529,475.66075,984.0725,214.657786,0.144443971022352,3.44975,0.3394
"ensemble-046",2006,0.483475107088014,478.563,989.84,229.803614,0.137493006475252,3.47075,0.371825
"ensemble-046",2007,0.478569467736783,479.41175,1001.76,236.906246,0.177444881346039,3.47725,0.391975
"ensemble-046",2008,0.465707706462573,453.0195,972.755,249.339825,0.20586264850858,3.286,0.4193
"ensemble-046",2009,0.445766998837222,410.19925,920.21,289.453416,0.13172031401751,2.97525,0.413325
"ensemble-046",2010,0.429558105761378,385.261,896.8775,188.57773,0.127227178912049,2.794,0.3424
"ensemble-046",2011,0.438206093046274,396.238,904.2275,215.03856,0.16367186342956,2.874,0.43395
"ensemble-046",2012,0.430698456144067,386.31175,896.9425,367.732716,0.137031768144105,2.802,0.423925
"ensemble-046",2013,0.421120418999667,363.83225,863.9625,279.548098,0.144491442130997,2.63875,0.3715
"ensemble-046",2014,0.437016190146182,387.818,887.4225,160.549686,0.202893339132445,2.81275,0.41515
"ensemble-046",2015,0.450728093174803,426.7595,946.8225,228.491889,0.158568081025575,3.095,0.392925
"ensemble-046",2016,0.441909264613517,416.874,943.3475,242.750567,0.22016738904305,3.0235,0.427225
"ensemble-046",2017,0.426183104944792,380.28425,892.3025,256.264973,0.134858587554033,2.75825,0.362025
"ensemble-046",2018,0.418103568807019,358.84575,858.27,189.937498,0.15967308804208,2.6025,0.422025
"ensemble-046",2019,0.415765105287033,355.15175,854.2125,264.639497,0.0984472176719394,2.57575,0.361525
"ensemble-046",2020,0.423476327032247,361.797,854.35,191.111486,0.203277293772127,2.624,0.381975
"ensemble-046",2021,0.44139037152713,378.74825,858.08,226.748007,0.194281338403616,2.747,0.393375
"ensemble-046",2022,0.444017571509221,377.5215,850.24,136.06565,0.277880192657542,2.738,0.429925
"ensemble-046",2023,0.430823548350148,347.92125,807.5725,252.232668,0.252640932780348,2.5235,0.471025
"ensemble-046",2024,0.401375425495103,311.73575,776.66875,277.596628,0.165137769904901,2.261,0.479525
"ensemble-047",1952,0.998418869070255,4949.0575,4956.895,275.04793,0.00327758133624226,10.235,0.024425
"ensemble-047",1953,0.993162160294761,5066.8725,5101.7575,186.89851,0.00323402268927417,10.48,0.022755
"ensemble-047",1954,0.989523760182901,5156.9575,5211.555,283.098177,0.0022231516623581,10.665,0.01522975
"ensemble-047",1955,0.986313027813888,5212.4375,5284.77,210.167489,0.0038672720632495,10.78,0.02569
"ensemble-047",1956,0.981912683096767,5172.0925,5267.365,138.972696,0.0047459049916937,10.695,0.02995
"ensemble-047",1957,0.976886964678853,5170.46,5292.7925,96.452508,0.00723318450096451,10.695,0.04209
"ensemble-047",1958,0.968519305236121,4958.5525,5119.725,252.509284,0.00935681718035837,10.25425,0.06307
"ensemble-047",1959,0.957721393402395,4537.0375,4737.325,84.133084,0.00731907673388949,9.38275,0.0584325
"ensemble-047",1960,0.948621330623563,4086.535,4307.8675,166.577312,0.00749446891122173,8.451,0.0576525
"ensemble-047",1961,0.943032966016161,3872.8525,4106.805,75.146537,0.00799718918456934,8.00925,0.059305
"ensemble-047",1962,0.93738906267315,3616.215,3857.7525,150.203642,0.00676694455376728,7.47825,0.0587975
"ensemble-047",1963,0.931260977244899,3361.61,3609.74,113.223169,0.00934237319711978,6.952,0.0788175
"ensemble-047",1964,0.924002362094799,3094.2275,3348.7225,100.0080697,0.00659216938528647,6.39875,0.0610525
"ensemble-047",1965,0.922155755416319,2893.485,3137.74,75.2337598,0.00774371649781811,5.9835,0.0595475
"ensemble-047",1966,0.920492774861887,2735.4675,2971.7425,172.4866,0.00728021189777843,5.657,0.0691325
"ensemble-047",1967,0.91608042770846,2552.6375,2786.4775,58.291157,0.0101854907308386,5.27875,0.0774475
"ensemble-047",1968,0.912318544973138,2370.605,2598.44,87.1987473,0.00796825855729553,4.9025,0.064375
"ensemble-047",1969,0.911109869430647,2282.845,2505.565,124.0054885,0.00925799165738007,4.72125,0.08163
"ensemble-047",1970,0.907848153117568,2171.945,2392.41,83.6089719,0.0172241904318833,4.4915,0.0791425
"ensemble-047",1971,0.905097485725363,2077.735,2295.5925,72.548873,0.0180622710541971,4.297,0.081955
"ensemble-047",1972,0.900902622326155,2027.38,2250.3875,103.106165,0.0247655172770016,4.19275,0.114525
"ensemble-047",1973,0.890736256357922,1913.66,2148.4025,91.131414,0.0171637548309447,3.9575,0.096925
"ensemble-047",1974,0.882550928721884,1797.465,2036.67,57.213611,0.028046879806242,3.71725,0.1107525
"ensemble-047",1975,0.874298142155825,1734.625,1984.02,159.19132,0.0235153113567076,3.58725,0.142125
"ensemble-047",1976,0.860901845179605,1655.85,1923.39,93.65512,0.0262517651016846,3.42425,0.151125
"ensemble-047",1977,0.84838820207958,1627.97,1918.8975,105.765103,0.0345460553935406,3.3665,0.170225
"ensemble-047",1978,0.841002150111821,1656.4925,1969.665,26.42512,0.0275264724429408,3.42575,0.1408
"ensemble-047",1979,0.83176305781446,1644.695,1977.36,90.630783,0.0349271854149365,3.40125,0.1804
"ensemble-047",1980,0.817906151504788,1608.255,1966.3075,80.234668,0.0300185344198471,3.326,0.179425
"ensemble-047",1981,0.805412984285099,1510.7675,1875.7675,116.20867,0.0491447796705057,3.12425,0.171475
"ensemble-047",1982,0.797253186910215,1444.7025,1812.1,129.853441,0.0531545721451621,2.98775,0.2039
"ensemble-047",1983,0.789389741835079,1430.39,1812.02,91.919305,0.0677134638169756,2.958,0.20545
"ensemble-047",1984,0.781516302150631,1478.8125,1892.235,102.195486,0.070572968756336,3.0585,0.224025
"ensemble-047",1985,0.765600878398316,1511.3325,1974.0475,115.5770709,0.0773538196314958,3.1255,0.234875
"ensemble-047",1986,0.747038713617447,1483.18,1985.4125,83.826432,0.0783016020710315,3.067,0.21925
"ensemble-047",1987,0.731315369107279,1467.3075,2006.395,149.0183216,0.0899137233909661,3.0345,0.281225
"ensemble-047",1988,0.714799568944594,1472.53,2060.06,147.303552,0.0792693520812754,3.04525,0.2462
"ensemble-047",1989,0.700453914228021,1455.1825,2077.485,110.510036,0.0773005856253478,3.0095,0.245575
"ensemble-047",1990,0.689741932082081,1504.3375,2181.015,107.09497,0.107892373115704,3.11075,0.29835
"ensemble-047",1991,0.681350170144905,1556.26,2284.0825,118.082375,0.108824393015211,3.21825,0.27025
"ensemble-047",1992,0.667878688241078,1564.05,2341.8175,126.987293,0.1368106012535,3.2345,0.337925
"ensemble-047",1993,0.648307394368455,1516.485,2339.145,83.882357,0.111944498524937,3.13625,0.29915
"ensemble-047",1994,0.627674564992102,1473.295,2347.2275,154.835469,0.110718788152285,3.04675,0.34705
"ensemble-047",1995,0.60632554665218,1428.6,2356.16,67.014226,0.101623316503825,2.95425,0.30725
"ensemble-047",1996,0.594212458075131,1380.565,2323.3525,178.66299,0.108672881911084,2.855,0.290525
"ensemble-047",1997,0.601292657106303,1429.9025,2378.0475,84.59297,0.145449226685668,2.95725,0.36605
"ensemble-047",1998,0.592528063166394,1441.96,2433.5725,122.788527,0.161808509954772,2.982,0.427775
"ensemble-047",1999,0.577270372551862,1423.5675,2466.0325,137.879108,0.193232810481558,2.94375,0.460625
"ensemble-047",2000,0.551795239726062,1357.4425,2460.0475,145.248624,0.17955262361077,2.80725,0.4432
"ensemble-047",2001,0.530534100919875,1294.795,2440.55,95.159844,0.153581732904438,2.67775,0.3856
"ensemble-047",2002,0.516127401620019,1276.285,2472.81,117.401532,0.167777101799752,2.63925,0.4822
"ensemble-047",2003,0.50149149889973,1272.2225,2536.8775,119.52734,0.173291882712224,2.63075,0.44085
"ensemble-047",2004,0.487986364009748,1247.5225,2556.47,129.976758,0.229204601027449,2.57975,0.625975
"ensemble-047",2005,0.46904484853266,1189.1225,2535.2,100.064546,0.18838955718411,2.459,0.49795
"ensemble-047",2006,0.452433509641743,1147.06825,2535.33,102.248665,0.23788434681303,2.37225,0.54255
"ensemble-047",2007,0.442192254216949,1126.66275,2547.9025,99.840597,0.233814578561125,2.33,0.550975
"ensemble-047",2008,0.42662427461648,1076.65675,2523.665,112.523732,0.287826909830468,2.22675,0.59805
"ensemble-047",2009,0.406828977059996,1005.1015,2470.575,109.60651,0.232291119491032,2.0785,0.618725
"ensemble-047",2010,0.387851152203185,935.4165,2411.7925,82.798072,0.182690033705433,1.9345,0.52845
"ensemble-047",2011,0.375835689426773,897.94475,2389.195,94.509248,0.256732093153167,1.85725,0.663725
"ensemble-047",2012,0.364794475605884,861.73575,2362.25,149.657334,0.221281763240646,1.782,0.6862
"ensemble-047",2013,0.353389136249948,813.1325,2300.955,126.767388,0.220854470990738,1.6815,0.6377
"ensemble-047",2014,0.350433222808067,805.865,2299.625,78.584976,0.26249592162625,1.66675,0.6958
"ensemble-047",2015,0.353293384840882,840.00625,2377.645,101.347736,0.220761439042611,1.73725,0.6217
"ensemble-047",2016,0.352331627063462,853.84575,2423.415,106.453499,0.299998925928908,1.76575,0.6534
"ensemble-047",2017,0.347852101135066,833.111,2395.015,105.044705,0.202886255537203,1.723,0.553775
"ensemble-047",2018,0.344348517358439,813.26425,2361.7475,86.354266,0.237170523188389,1.682,0.6584
"ensemble-047",2019,0.340021901352393,798.76925,2349.17,73.586269,0.181690278693486,1.65175,0.594675
"ensemble-047",2020,0.338432477696544,788.09925,2328.675,107.901242,0.293627823971833,1.62975,0.646125
"ensemble-047",2021,0.340986594891976,777.2295,2279.355,83.398314,0.29092743447011,1.60725,0.631
"ensemble-047",2022,0.340465691806209,758.0375,2226.4725,73.642712,0.346391181628302,1.5675,0.68705
"ensemble-047",2023,0.32991672612083,722.53825,2190.0625,118.808754,0.369214711840661,1.494,0.738075
"ensemble-047",2024,0.309909056970758,662.03625,2136.2275,115.623997,0.240628736753315,1.36925,0.796575
"ensemble-048",1952,0.994405559132543,1675.7275,1685.155,68.397242,0.0112421984706094,4.28125,0.082415
"ensemble-048",1953,0.976699570109162,1691.4825,1731.835,61.94369,0.0110463889867642,4.32175,0.0764975
"ensemble-048",1954,0.96520750008135,1705.5675,1767.0475,75.6906,0.00858073890930216,4.358,0.052775
"ensemble-048",1955,0.954948521597406,1705.02,1785.4575,72.1549988,0.0118774271561667,4.35625,0.0855
"ensemble-048",1956,0.941466378988331,1688.68,1793.67,43.2612147,0.0146622611449344,4.3145,0.0945875
"ensemble-048",1957,0.928633004760224,1723.5475,1856.005,31.8133932,0.0207072704644437,4.40375,0.1255775
"ensemble-048",1958,0.907501143078575,1692.02,1864.4825,59.2951819,0.0282708505334791,4.32275,0.1844
"ensemble-048",1959,0.880540513226488,1568.3175,1781.085,39.0471314,0.0205720005453427,4.007,0.17207
"ensemble-048",1960,0.857556993750771,1425.0925,1661.805,38.3687571,0.0248463514523248,3.64125,0.1749025
"ensemble-048",1961,0.843994131128513,1356.115,1606.7825,41.5162191,0.0212588820644485,3.46475,0.173975
"ensemble-048",1962,0.831082330569288,1269.605,1527.6525,41.58268,0.0206762370051261,3.244,0.169275
"ensemble-048",1963,0.818818210084914,1191.62,1455.2925,47.7041105,0.0249888196081524,3.0445,0.2189
"ensemble-048",1964,0.804320503320111,1107.115,1376.46,35.0671981,0.0178243356242677,2.8285,0.1651025
"ensemble-048",1965,0.80478808835478,1064.795,1323.075,29.0610353,0.0201042236300336,2.7205,0.155225
"ensemble-048",1966,0.806371629384073,1042.32,1292.605,58.035769,0.0198341566964948,2.66325,0.1768
"ensemble-048",1967,0.800093430280673,993.37,1241.5675,23.6766452,0.024999537956972,2.538,0.194475
"ensemble-048",1968,0.795133881509593,942.83,1185.75,36.2208601,0.020386203264455,2.409,0.160725
"ensemble-048",1969,0.796166266386257,933.1825,1172.095,39.021619,0.0248901282733145,2.384,0.2032
"ensemble-048",1970,0.790241171517869,896.335,1134.255,37.5018871,0.0358452318728668,2.29025,0.1971
"ensemble-048",1971,0.784882436915287,861.8225,1098.0275,25.3682788,0.040121898468281,2.202,0.2007
"ensemble-048",1972,0.778530270920442,849.5225,1091.1875,27.693146,0.0565116927977438,2.1705,0.278
"ensemble-048",1973,0.758517036449138,798.0225,1052.0825,42.652292,0.0350477850183906,2.039,0.23755
"ensemble-048",1974,0.744302615423762,753.2175,1011.9775,20.9888435,0.0582146019047689,1.9245,0.267775
"ensemble-048",1975,0.728588379942993,721.46825,990.2275,64.669233,0.0530144139300501,1.84325,0.348175
"ensemble-048",1976,0.702110702945022,676.596,963.66,19.9650558,0.0632961642123541,1.72875,0.371475
"ensemble-048",1977,0.679775115616484,658.51175,968.72,51.047242,0.0791977519787538,1.68275,0.41435
"ensemble-048",1978,0.667879742097751,669.16875,1001.93,6.7671218,0.0616586462598973,1.7095,0.347875
"ensemble-048",1979,0.648804137841985,653.21925,1006.805,24.8261822,0.0821006518512953,1.669,0.447175
"ensemble-048",1980,0.622073080347594,625.30475,1005.195,40.707153,0.0710917481912025,1.59775,0.4559
"ensemble-048",1981,0.598195693819757,574.555,960.48,49.936162,0.101952983224888,1.468,0.438625
"ensemble-048",1982,0.582530254440042,543.575,933.1275,52.98527,0.128264372341805,1.38875,0.5154
"ensemble-048",1983,0.570186315722766,539.841,946.78,44.878619,0.149713599766046,1.37925,0.511225
"ensemble-048",1984,0.560047124841312,566.8825,1012.205,38.8828634,0.173127058317538,1.4485,0.553125
"ensemble-048",1985,0.53578768031243,581.0095,1084.4025,53.3274279,0.159443093073625,1.48425,0.580875
"ensemble-048",1986,0.507476932226468,567.44675,1118.1725,41.0387642,0.177719469669777,1.44975,0.536425
"ensemble-048",1987,0.487376744125872,565.078,1159.4275,65.2466879,0.19760063383442,1.44375,0.6826
"ensemble-048",1988,0.464853333551922,567.0955,1219.945,61.159032,0.174348340406125,1.44875,0.59945
"ensemble-048",1989,0.448206056975321,564.86625,1260.2825,58.2679854,0.150959218685571,1.4435,0.58695
"ensemble-048",1990,0.43813662710512,591.67175,1350.4275,52.674814,0.216714538509797,1.51175,0.7162
"ensemble-048",1991,0.426661734438059,608.4175,1425.995,60.861792,0.244326758286321,1.5545,0.659775
"ensemble-048",1992,0.409245521798585,602.29175,1471.7125,62.2363769,0.299680672389789,1.539,0.8317
"ensemble-048",1993,0.381858924789026,567.8815,1487.15,36.416188,0.23094815110226,1.45075,0.744425
"ensemble-048",1994,0.357312763221189,545.95425,1527.945,74.618612,0.229081184219373,1.395,0.864975
"ensemble-048",1995,0.330425305842057,514.6655,1557.585,29.232162,0.230423381889951,1.315,0.785
"ensemble-048",1996,0.319496289235159,496.04275,1552.5775,82.674133,0.255485161547706,1.26725,0.737875
"ensemble-048",1997,0.32873825651714,520.4995,1583.325,38.0422995,0.329149830338369,1.32975,0.924125
"ensemble-048",1998,0.313110577396182,509.09275,1625.92,86.403105,0.334474600744704,1.3005,1.11175
"ensemble-048",1999,0.289945594966707,482.04325,1662.53,55.47393,0.514451506660902,1.2315,1.2127
"ensemble-048",2000,0.260398917717858,440.0605,1689.9475,90.950778,0.407078569485866,1.12425,1.207
"ensemble-048",2001,0.238196544041338,410.26675,1722.3875,40.191626,0.343988417074336,1.04825,1.04135
"ensemble-048",2002,0.223293363043445,398.0835,1782.7825,74.436675,0.315891770186286,1.017,1.304
"ensemble-048",2003,0.207852745910168,387.04,1862.0875,52.269524,0.376985007768079,0.988825,1.18725
"ensemble-048",2004,0.19836120423279,377.95,1905.3625,85.517243,0.441671714129462,0.965675,1.6625
"ensemble-048",2005,0.179167963616804,343.925,1919.5675,54.717966,0.43407900976194,0.878725,1.35325
"ensemble-048",2006,0.172447371766637,335.71925,1946.7925,62.303708,0.415651685407502,0.857775,1.443
"ensemble-048",2007,0.16559721733732,330.7585,1997.3675,61.6635549,0.491222050648819,0.8451,1.4755
"ensemble-048",2008,0.156950505325064,317.5815,2023.45,75.457799,0.617001245032461,0.811425,1.60825
"ensemble-048",2009,0.145849237174212,293.74875,2014.0575,69.052925,0.481417491579648,0.7505,1.646
"ensemble-048",2010,0.133971513533481,271.10375,2023.5925,52.914931,0.345702411684859,0.692675,1.35405
"ensemble-048",2011,0.131847728185261,273.37275,2073.3975,58.681806,0.512230616420688,0.698475,1.673
"ensemble-048",2012,0.126532136896314,265.9095,2101.5175,81.335587,0.451129251316774,0.679375,1.74225
"ensemble-048",2013,0.119108248943073,248.34725,2085.055,81.806207,0.414755057083495,0.63455,1.59825
"ensemble-048",2014,0.119886445162002,252.7485,2108.2325,47.056207,0.495922993992798,0.645775,1.703
"ensemble-048",2015,0.123642261257771,270.4455,2187.3225,64.42643,0.400468930550919,0.691,1.5395
"ensemble-048",2016,0.124669190203501,279.3715,2240.9025,64.070295,0.561068715855452,0.7138,1.6025
"ensemble-048",2017,0.123247498029635,274.44075,2226.745,67.760389,0.391111777051411,0.7012,1.35775
"ensemble-048",2018,0.123456840413916,272.764,2209.3875,50.667061,0.451356401080621,0.696925,1.568
"ensemble-048",2019,0.122726199556863,270.302,2202.48,55.219925,0.319511834526107,0.690625,1.39325
"ensemble-048",2020,0.12513361358438,274.22875,2191.4875,64.831759,0.521260120202722,0.70065,1.469225
"ensemble-048",2021,0.129795534360122,280.0595,2157.6975,59.812836,0.522463612327945,0.71555,1.452
"ensemble-048",2022,0.131261655901351,279.42325,2128.75,48.327134,0.702352912866488,0.7139,1.57075
"ensemble-048",2023,0.127041248996933,264.7835,2084.2325,63.147193,0.650860196609866,0.676525,1.718
"ensemble-048",2024,0.111704254643382,229.4855,2054.4025,52.388036,0.534239077833447,0.586325,2.00575
"ensemble-049",1952,0.992608410979602,1231.765,1240.9375,114.356547,0.00964394527848345,5.54725,0.072565
"ensemble-049",1953,0.969895061096186,1231.0975,1269.31,94.524219,0.00923214210653543,5.54425,0.067525
"ensemble-049",1954,0.956716776536334,1234.3225,1290.165,135.641552,0.00630727218288644,5.55875,0.04559
"ensemble-049",1955,0.946323220759397,1239.92,1310.25,137.3528239,0.0094543512906432,5.58375,0.071955
"ensemble-049",1956,0.932582939056781,1240.305,1329.9675,80.4941195,0.0126232591151294,5.5855,0.07975
"ensemble-049",1957,0.919737134500828,1283.0425,1395.01,56.9700735,0.018896290227138,5.778,0.1089725
"ensemble-049",1958,0.895506427691378,1251.965,1398.0525,135.835603,0.0242136169809762,5.638,0.1626975
"ensemble-049",1959,0.863626022364036,1138.8075,1318.635,47.611774,0.0183218694821949,5.1285,0.150305
"ensemble-049",1960,0.838323758858698,1021.1475,1218.0825,95.8551384,0.018403171974904,4.5985,0.150005
"ensemble-049",1961,0.828290790921956,987.685,1192.4375,56.1294324,0.0182282475335398,4.44775,0.148125
"ensemble-049",1962,0.817187238650269,928.2675,1135.93,87.491029,0.0155218186476407,4.18025,0.143525
"ensemble-049",1963,0.806889964018618,878.5075,1088.7575,84.133971,0.019496517875298,3.95625,0.18455
"ensemble-049",1964,0.793400870268099,819.595,1033.015,65.0114087,0.0141269983379849,3.691,0.1368125
"ensemble-049",1965,0.79918834734341,800.515,1001.66,55.4725442,0.0164396662588518,3.605,0.128225
"ensemble-049",1966,0.80504248876116,795.545,988.2025,119.5410565,0.0147643324836276,3.58275,0.14565
"ensemble-049",1967,0.799733914584478,760.405,950.8225,36.4736976,0.0204386148862894,3.4245,0.157625
"ensemble-049",1968,0.79637116736526,723.8775,908.97,68.7634284,0.016097673250006,3.25975,0.12965
"ensemble-049",1969,0.801058785391289,728.9675,910.005,85.0188392,0.0180369160849553,3.28275,0.162425
"ensemble-049",1970,0.796205467257129,702.09,881.795,62.0579416,0.030992282547338,3.162,0.154125
"ensemble-049",1971,0.793446920814295,682.4675,860.13,53.537037,0.0352186220006799,3.0735,0.15805
"ensemble-049",1972,0.78890939704104,681.74,864.155,57.236341,0.0441681380524324,3.07025,0.2199
"ensemble-049",1973,0.767295749025655,636.89,830.045,80.881123,0.0274668777859993,2.868,0.185125
"ensemble-049",1974,0.754939740899982,601.82475,797.1825,40.677295,0.0455922785135893,2.71025,0.207075
"ensemble-049",1975,0.742569078561301,585.25025,788.1425,116.807065,0.0380331330075583,2.6355,0.262475
"ensemble-049",1976,0.71726169462321,553.64175,771.8825,51.126563,0.0477329275754012,2.49325,0.276525
"ensemble-049",1977,0.697872109365019,546.2245,782.7,89.2297448,0.0598833282432247,2.45975,0.308475
"ensemble-049",1978,0.690250679312447,563.3015,816.0825,12.9655881,0.0495887426918116,2.53675,0.2581
"ensemble-049",1979,0.67399384021217,551.4685,818.21,63.8871303,0.0598309737556472,2.4835,0.336675
"ensemble-049",1980,0.647726280983609,526.948,813.535,65.868906,0.0510873370501778,2.37325,0.341475
