"ensemble_id","Component","Value"
"ensemble-046","Effort dev penalty",0
"ensemble-046","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-046","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-046","Incident Selectivity Curvature Penalty",4.30418725909
"ensemble-046","Initial Population Age Composition Penalty Contribution",0.785443528232
"ensemble-046","Initial Population Recruitment Penalty Contribution",5.79071875347e-07
"ensemble-046","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-046","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-046","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-046","Mean length penalty",0
"ensemble-046","Movement Diffusion Coefficients Penalty Contribution",0.0464691170354
"ensemble-046","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-046","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-046","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-046","Overall Mean Selectivity Penalty",0
"ensemble-046","Q dev penalty",0
"ensemble-046","Regional Recruitment Deviates Penalty Contribution",135.703692375
"ensemble-046","Regional Recruitment Distribution Penalty Contribution",0.169755825698
"ensemble-046","Reset Penalty Contribution",0.000253601
"ensemble-046","Seasonal Catchability Penalty Contribution",0
"ensemble-046","Selectivity Deviations Penalty",0
"ensemble-046","Selectivity Form Penalty (all Fisheries)",0.389939315889
"ensemble-046","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-046","Steepness prior",0.428303599338
"ensemble-046","Tagged Fish Reporting Rate Penalty Contribution",161.841916258
"ensemble-046","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-046","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-046","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-046","Time Block Mean Selectivity Penalty",5.51215521227e-07
"ensemble-046","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-046","Unclassified objective residual",65.2993949270167
"ensemble-047","Tag",6630.69763238555
"ensemble-047","Length frequency",84104.0976602447
"ensemble-047","Weight frequency",0
"ensemble-047","Age",3675.47330298961
"ensemble-047","CPUE",-1180.426400466
"ensemble-047","Catch",0
"ensemble-047","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-047","Average Regional Recruitment Distribution Penalty Contribution",6.399642416e-08
"ensemble-047","Do Everything Calc Penalty Contribution",0.515737299928
"ensemble-047","Effort dev penalty",0
"ensemble-047","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-047","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-047","Incident Selectivity Curvature Penalty",2.78900575719
"ensemble-047","Initial Population Age Composition Penalty Contribution",1.29602270733
"ensemble-047","Initial Population Recruitment Penalty Contribution",3.83113223609e-07
"ensemble-047","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-047","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-047","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-047","Mean length penalty",0
"ensemble-047","Movement Diffusion Coefficients Penalty Contribution",0.0489729459657
"ensemble-047","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-047","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-047","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-047","Overall Mean Selectivity Penalty",0
"ensemble-047","Q dev penalty",0
"ensemble-047","Regional Recruitment Deviates Penalty Contribution",132.495999311
"ensemble-047","Regional Recruitment Distribution Penalty Contribution",0.149131093724
"ensemble-047","Reset Penalty Contribution",0.000250585
"ensemble-047","Seasonal Catchability Penalty Contribution",0
"ensemble-047","Selectivity Deviations Penalty",0
"ensemble-047","Selectivity Form Penalty (all Fisheries)",0.842425130494
"ensemble-047","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-047","Steepness prior",0.276891897704
"ensemble-047","Tagged Fish Reporting Rate Penalty Contribution",136.11702106
"ensemble-047","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-047","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-047","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-047","Time Block Mean Selectivity Penalty",1.62919985769e-06
"ensemble-047","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-047","Unclassified objective residual",78.371008529939
"ensemble-048","Tag",7281.51000117273
"ensemble-048","Length frequency",85064.8706861
"ensemble-048","Weight frequency",0
"ensemble-048","Age",3587.43902468439
"ensemble-048","CPUE",-1053.6433608276
"ensemble-048","Catch",0
"ensemble-048","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-048","Average Regional Recruitment Distribution Penalty Contribution",1.33250722456e-07
"ensemble-048","Do Everything Calc Penalty Contribution",0.87546940252
"ensemble-048","Effort dev penalty",0
"ensemble-048","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-048","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-048","Incident Selectivity Curvature Penalty",3.68515048722
"ensemble-048","Initial Population Age Composition Penalty Contribution",1.65845552403
"ensemble-048","Initial Population Recruitment Penalty Contribution",6.71623785345e-08
"ensemble-048","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-048","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-048","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-048","Mean length penalty",0
"ensemble-048","Movement Diffusion Coefficients Penalty Contribution",0.0485415976549
"ensemble-048","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-048","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-048","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-048","Overall Mean Selectivity Penalty",0
"ensemble-048","Q dev penalty",0
"ensemble-048","Regional Recruitment Deviates Penalty Contribution",145.964143017
"ensemble-048","Regional Recruitment Distribution Penalty Contribution",0.15108365219
"ensemble-048","Reset Penalty Contribution",0.000228555
"ensemble-048","Seasonal Catchability Penalty Contribution",0
"ensemble-048","Selectivity Deviations Penalty",0
"ensemble-048","Selectivity Form Penalty (all Fisheries)",0.444591647128
"ensemble-048","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-048","Steepness prior",0.648997328018
"ensemble-048","Tagged Fish Reporting Rate Penalty Contribution",24.8897022319
"ensemble-048","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-048","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-048","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-048","Time Block Mean Selectivity Penalty",1.31685624183e-07
"ensemble-048","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-048","Unclassified objective residual",93.9452609363943
"ensemble-049","Tag",7698.03589362266
"ensemble-049","Length frequency",79754.8957686535
"ensemble-049","Weight frequency",0
"ensemble-049","Age",3638.82808284172
"ensemble-049","CPUE",-1039.7002380741
"ensemble-049","Catch",0
"ensemble-049","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-049","Average Regional Recruitment Distribution Penalty Contribution",3.33946559294e-09
"ensemble-049","Do Everything Calc Penalty Contribution",0.221127297949
"ensemble-049","Effort dev penalty",0
"ensemble-049","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-049","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-049","Incident Selectivity Curvature Penalty",3.13729527227
"ensemble-049","Initial Population Age Composition Penalty Contribution",1.34189012792
"ensemble-049","Initial Population Recruitment Penalty Contribution",2.67749957257e-09
"ensemble-049","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-049","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-049","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-049","Mean length penalty",0
"ensemble-049","Movement Diffusion Coefficients Penalty Contribution",0.0467578889124
"ensemble-049","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-049","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-049","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-049","Overall Mean Selectivity Penalty",0
"ensemble-049","Q dev penalty",0
"ensemble-049","Regional Recruitment Deviates Penalty Contribution",141.787419239
"ensemble-049","Regional Recruitment Distribution Penalty Contribution",0.167580490953
"ensemble-049","Reset Penalty Contribution",0.000230926
"ensemble-049","Seasonal Catchability Penalty Contribution",0
"ensemble-049","Selectivity Deviations Penalty",0
"ensemble-049","Selectivity Form Penalty (all Fisheries)",0.41026176539
"ensemble-049","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-049","Steepness prior",0.411850446234
"ensemble-049","Tagged Fish Reporting Rate Penalty Contribution",46.3684504402
"ensemble-049","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-049","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-049","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-049","Time Block Mean Selectivity Penalty",9.85991448488e-08
"ensemble-049","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-049","Unclassified objective residual",71.0424750844395
"ensemble-050","Tag",7174.21955673595
"ensemble-050","Length frequency",89095.5933351836
"ensemble-050","Weight frequency",0
"ensemble-050","Age",3592.58661323855
"ensemble-050","CPUE",-1083.298375688
"ensemble-050","Catch",0
"ensemble-050","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-050","Average Regional Recruitment Distribution Penalty Contribution",1.7682481257e-07
"ensemble-050","Do Everything Calc Penalty Contribution",0.166527306096
"ensemble-050","Effort dev penalty",0
"ensemble-050","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-050","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-050","Incident Selectivity Curvature Penalty",2.98306273768
"ensemble-050","Initial Population Age Composition Penalty Contribution",1.22100253892
"ensemble-050","Initial Population Recruitment Penalty Contribution",1.24572349039e-07
"ensemble-050","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-050","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-050","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-050","Mean length penalty",0
"ensemble-050","Movement Diffusion Coefficients Penalty Contribution",0.0475988152894
"ensemble-050","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-050","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-050","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-050","Overall Mean Selectivity Penalty",0
"ensemble-050","Q dev penalty",0
"ensemble-050","Regional Recruitment Deviates Penalty Contribution",148.59211564
"ensemble-050","Regional Recruitment Distribution Penalty Contribution",0.186686514019
"ensemble-050","Reset Penalty Contribution",0.00024608
"ensemble-050","Seasonal Catchability Penalty Contribution",0
"ensemble-050","Selectivity Deviations Penalty",0
"ensemble-050","Selectivity Form Penalty (all Fisheries)",0.294612085438
"ensemble-050","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-050","Steepness prior",0.298755661866
"ensemble-050","Tagged Fish Reporting Rate Penalty Contribution",101.536370072
"ensemble-050","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-050","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-050","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-050","Time Block Mean Selectivity Penalty",1.07139260308e-06
"ensemble-050","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-050","Unclassified objective residual",76.4279997869744
"ensemble-051","Tag",7218.27894156708
"ensemble-051","Length frequency",80783.5518733959
"ensemble-051","Weight frequency",0
"ensemble-051","Age",3602.09246209904
"ensemble-051","CPUE",-1049.080652865
"ensemble-051","Catch",0
"ensemble-051","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-051","Average Regional Recruitment Distribution Penalty Contribution",6.89167904966e-08
"ensemble-051","Do Everything Calc Penalty Contribution",0.187668094848
"ensemble-051","Effort dev penalty",0
"ensemble-051","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-051","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-051","Incident Selectivity Curvature Penalty",3.27909338663
"ensemble-051","Initial Population Age Composition Penalty Contribution",1.34005206147
"ensemble-051","Initial Population Recruitment Penalty Contribution",5.38497669978e-07
"ensemble-051","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-051","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-051","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-051","Mean length penalty",0
"ensemble-051","Movement Diffusion Coefficients Penalty Contribution",0.0494370788588
"ensemble-051","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-051","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-051","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-051","Overall Mean Selectivity Penalty",0
"ensemble-051","Q dev penalty",0
"ensemble-051","Regional Recruitment Deviates Penalty Contribution",153.689102613
"ensemble-051","Regional Recruitment Distribution Penalty Contribution",0.200749618159
"ensemble-051","Reset Penalty Contribution",0.000244479
"ensemble-051","Seasonal Catchability Penalty Contribution",0
"ensemble-051","Selectivity Deviations Penalty",0
"ensemble-051","Selectivity Form Penalty (all Fisheries)",0.563977852435
"ensemble-051","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-051","Steepness prior",0.354209507095
"ensemble-051","Tagged Fish Reporting Rate Penalty Contribution",80.7959590116
"ensemble-051","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-051","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-051","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-051","Time Block Mean Selectivity Penalty",5.1575341331e-07
"ensemble-051","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-051","Unclassified objective residual",90.1752431731584
"ensemble-052","Tag",7272.97994944965
"ensemble-052","Length frequency",80714.0950872007
"ensemble-052","Weight frequency",0
"ensemble-052","Age",3597.96887346035
"ensemble-052","CPUE",-1049.0453495527
"ensemble-052","Catch",0
"ensemble-052","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-052","Average Regional Recruitment Distribution Penalty Contribution",3.58198803951e-10
"ensemble-052","Do Everything Calc Penalty Contribution",0.828714675784
"ensemble-052","Effort dev penalty",0
"ensemble-052","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-052","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-052","Incident Selectivity Curvature Penalty",3.4087548266
"ensemble-052","Initial Population Age Composition Penalty Contribution",1.47661867039
"ensemble-052","Initial Population Recruitment Penalty Contribution",1.14715576811e-07
"ensemble-052","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-052","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-052","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-052","Mean length penalty",0
"ensemble-052","Movement Diffusion Coefficients Penalty Contribution",0.0484315940303
"ensemble-052","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-052","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-052","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-052","Overall Mean Selectivity Penalty",0
"ensemble-052","Q dev penalty",0
"ensemble-052","Regional Recruitment Deviates Penalty Contribution",145.603138148
"ensemble-052","Regional Recruitment Distribution Penalty Contribution",0.155048514624
"ensemble-052","Reset Penalty Contribution",0.000222648
"ensemble-052","Seasonal Catchability Penalty Contribution",0
"ensemble-052","Selectivity Deviations Penalty",0
"ensemble-052","Selectivity Form Penalty (all Fisheries)",0.382976514086
"ensemble-052","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-052","Steepness prior",0.501703375355
"ensemble-052","Tagged Fish Reporting Rate Penalty Contribution",38.8409400963
"ensemble-052","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-052","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-052","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-052","Time Block Mean Selectivity Penalty",3.82909490781e-08
"ensemble-052","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-052","Unclassified objective residual",83.2089067916968
"ensemble-053","Tag",6840.57332341354
"ensemble-053","Length frequency",80724.2518399934
"ensemble-053","Weight frequency",0
"ensemble-053","Age",3619.0699389911
"ensemble-053","CPUE",-1060.668884545
"ensemble-053","Catch",0
"ensemble-053","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-053","Average Regional Recruitment Distribution Penalty Contribution",1.58413513418e-08
"ensemble-053","Do Everything Calc Penalty Contribution",0.437670259955
"ensemble-053","Effort dev penalty",0
"ensemble-053","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-053","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-053","Incident Selectivity Curvature Penalty",3.05300299576
"ensemble-053","Initial Population Age Composition Penalty Contribution",1.25676314787
"ensemble-053","Initial Population Recruitment Penalty Contribution",4.41846997739e-07
"ensemble-053","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-053","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-053","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-053","Mean length penalty",0
"ensemble-053","Movement Diffusion Coefficients Penalty Contribution",0.050875636965
"ensemble-053","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-053","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-053","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-053","Overall Mean Selectivity Penalty",0
"ensemble-053","Q dev penalty",0
"ensemble-053","Regional Recruitment Deviates Penalty Contribution",150.485704968
"ensemble-053","Regional Recruitment Distribution Penalty Contribution",0.197041143821
"ensemble-053","Reset Penalty Contribution",0.000224339
"ensemble-053","Seasonal Catchability Penalty Contribution",0
"ensemble-053","Selectivity Deviations Penalty",0
"ensemble-053","Selectivity Form Penalty (all Fisheries)",0.664142879744
"ensemble-053","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-053","Steepness prior",0.310787493814
"ensemble-053","Tagged Fish Reporting Rate Penalty Contribution",113.241329507
"ensemble-053","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-053","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-053","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-053","Time Block Mean Selectivity Penalty",9.09168363705e-07
"ensemble-053","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-053","Unclassified objective residual",80.4137694401725
"ensemble-054","Tag",6788.86583097121
"ensemble-054","Length frequency",89114.7283144666
"ensemble-054","Weight frequency",0
"ensemble-054","Age",3637.08802955038
"ensemble-054","CPUE",-1085.342128896
"ensemble-054","Catch",0
"ensemble-054","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-054","Average Regional Recruitment Distribution Penalty Contribution",1.62860658293e-07
"ensemble-054","Do Everything Calc Penalty Contribution",0.271723517682
"ensemble-054","Effort dev penalty",0
"ensemble-054","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-054","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-054","Incident Selectivity Curvature Penalty",2.68999187455
"ensemble-054","Initial Population Age Composition Penalty Contribution",1.16460319552
"ensemble-054","Initial Population Recruitment Penalty Contribution",1.09506421873e-07
"ensemble-054","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-054","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-054","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-054","Mean length penalty",0
"ensemble-054","Movement Diffusion Coefficients Penalty Contribution",0.0470037768676
"ensemble-054","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-054","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-054","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-054","Overall Mean Selectivity Penalty",0
"ensemble-054","Q dev penalty",0
"ensemble-054","Regional Recruitment Deviates Penalty Contribution",142.361855497
"ensemble-054","Regional Recruitment Distribution Penalty Contribution",0.198712640815
"ensemble-054","Reset Penalty Contribution",0.000228302
"ensemble-054","Seasonal Catchability Penalty Contribution",0
"ensemble-054","Selectivity Deviations Penalty",0
"ensemble-054","Selectivity Form Penalty (all Fisheries)",0.230243621765
"ensemble-054","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-054","Steepness prior",0.312211921293
"ensemble-054","Tagged Fish Reporting Rate Penalty Contribution",119.636961245
"ensemble-054","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-054","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-054","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-054","Time Block Mean Selectivity Penalty",1.12616822889e-06
"ensemble-054","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-054","Unclassified objective residual",78.1833452719584
"ensemble-055","Tag",6718.0474722547
"ensemble-055","Length frequency",79835.0366479719
"ensemble-055","Weight frequency",0
"ensemble-055","Age",3680.24650243625
"ensemble-055","CPUE",-1051.21478112
"ensemble-055","Catch",0
"ensemble-055","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-055","Average Regional Recruitment Distribution Penalty Contribution",4.88228124595e-10
"ensemble-055","Do Everything Calc Penalty Contribution",0.548650052885
"ensemble-055","Effort dev penalty",0
"ensemble-055","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-055","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-055","Incident Selectivity Curvature Penalty",3.54763459448
"ensemble-055","Initial Population Age Composition Penalty Contribution",1.23689020813
"ensemble-055","Initial Population Recruitment Penalty Contribution",3.85350012685e-07
"ensemble-055","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-055","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-055","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-055","Mean length penalty",0
"ensemble-055","Movement Diffusion Coefficients Penalty Contribution",0.0508612638782
"ensemble-055","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-055","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-055","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-055","Overall Mean Selectivity Penalty",0
"ensemble-055","Q dev penalty",0
"ensemble-055","Regional Recruitment Deviates Penalty Contribution",155.191282313
"ensemble-055","Regional Recruitment Distribution Penalty Contribution",0.224906065
"ensemble-055","Reset Penalty Contribution",0.000220577
"ensemble-055","Seasonal Catchability Penalty Contribution",0
"ensemble-055","Selectivity Deviations Penalty",0
"ensemble-055","Selectivity Form Penalty (all Fisheries)",0.335750475932
"ensemble-055","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-055","Steepness prior",0.384384639655
"ensemble-055","Tagged Fish Reporting Rate Penalty Contribution",124.172347525
"ensemble-055","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-055","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-055","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-055","Time Block Mean Selectivity Penalty",9.08177526071e-07
"ensemble-055","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-055","Unclassified objective residual",77.3163073088945
"ensemble-056","Tag",7203.74198390627
"ensemble-056","Length frequency",79725.7112182049
"ensemble-056","Weight frequency",0
"ensemble-056","Age",3524.44179745022
"ensemble-056","CPUE",-1049.1117424358
"ensemble-056","Catch",0
"ensemble-056","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-056","Average Regional Recruitment Distribution Penalty Contribution",5.07637309966e-08
"ensemble-056","Do Everything Calc Penalty Contribution",0.302760382925
"ensemble-056","Effort dev penalty",0
"ensemble-056","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-056","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-056","Incident Selectivity Curvature Penalty",3.0909843655
"ensemble-056","Initial Population Age Composition Penalty Contribution",0.979065061549
"ensemble-056","Initial Population Recruitment Penalty Contribution",2.06429167029e-07
"ensemble-056","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-056","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-056","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-056","Mean length penalty",0
"ensemble-056","Movement Diffusion Coefficients Penalty Contribution",0.0470351894875
"ensemble-056","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-056","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-056","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-056","Overall Mean Selectivity Penalty",0
"ensemble-056","Q dev penalty",0
"ensemble-056","Regional Recruitment Deviates Penalty Contribution",140.921529287
"ensemble-056","Regional Recruitment Distribution Penalty Contribution",0.176088799199
"ensemble-056","Reset Penalty Contribution",0.000244023
"ensemble-056","Seasonal Catchability Penalty Contribution",0
"ensemble-056","Selectivity Deviations Penalty",0
"ensemble-056","Selectivity Form Penalty (all Fisheries)",0.142817290987
"ensemble-056","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-056","Steepness prior",0.318058492949
"ensemble-056","Tagged Fish Reporting Rate Penalty Contribution",123.885124962
"ensemble-056","Temporal Recruitment Deviates Curve Penalty Contribution",0
"ensemble-056","Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-056","Temporal Recruitment Deviates Trend Penalty Contribution",0
"ensemble-056","Time Block Mean Selectivity Penalty",3.80740573291e-07
"ensemble-056","von Bertalanffy Deviates Penalty Contribution",0
"ensemble-056","Unclassified objective residual",64.1924356030213
"ensemble-057","Tag",7218.03947223517
"ensemble-057","Length frequency",79720.9630488316
"ensemble-057","Weight frequency",0
"ensemble-057","Age",3528.73648549193
"ensemble-057","CPUE",-1053.3937920951
"ensemble-057","Catch",0
"ensemble-057","Average Regional Biomass Distribution Penalty Contribution",0
"ensemble-057","Average Regional Recruitment Distribution Penalty Contribution",7.21873334442e-08
"ensemble-057","Do Everything Calc Penalty Contribution",0.21817790231
"ensemble-057","Effort dev penalty",0
"ensemble-057","Implicit Fm Level Regression Coefficients Penalty Contribution",0
"ensemble-057","Implicit Fm Level Regression Penalty Contribution",0
"ensemble-057","Incident Selectivity Curvature Penalty",3.30978456866
"ensemble-057","Initial Population Age Composition Penalty Contribution",0.939049970497
"ensemble-057","Initial Population Recruitment Penalty Contribution",1.90374705264e-07
"ensemble-057","Kludged Equilibrium Survival Penalty Contribution",0
"ensemble-057","Maximum Age Lag Fishing Mortality Penalty (all Fisheries)",0
"ensemble-057","Maximum Fishing Mortality Penalty (all Fisheries)",0
"ensemble-057","Mean length penalty",0
"ensemble-057","Movement Diffusion Coefficients Penalty Contribution",0.0470540367618
"ensemble-057","Non Spline Selectivity Curvature Penalty (all Fisheries)",0
"ensemble-057","Normal Distribution Temporal Recruitment Deviates Penalty Contribution",0
"ensemble-057","Orthogonal Polynomial Recruitment Penalty by Level:",0
"ensemble-057","Overall Mean Selectivity Penalty",0
"ensemble-057","Q dev penalty",0
"ensemble-057","Regional Recruitment Deviates Penalty Contribution",140.684452891
"ensemble-057","Regional Recruitment Distribution Penalty Contribution",0.166894180585
"ensemble-057","Reset Penalty Contribution",0.000244005
"ensemble-057","Seasonal Catchability Penalty Contribution",0
"ensemble-057","Selectivity Deviations Penalty",0
"ensemble-057","Selectivity Form Penalty (all Fisheries)",0.168318845681
"ensemble-057","Spline Selectivity Bound Penalty (all Fisheries)",0
"ensemble-057","Steepness prior",0.293284759731
"ensemble-057","Tagged Fish Reporting Rate Penalty Contribution",131.087279801
"ensemble-057","Temporal Recruitment Deviates Curve Penalty Contribution",0
